0.2873838200713868
0	1.111737785575E8	994.7873	442.6618	1080.7888
1	1.233960985461E8	858.9406	286.7173	861.3969
2	1.870744323167E8	827.2038	322.1301	864.1608
3	1.173463914165E8	580.4018	219.2907	601.2726
4	1.654939309259E8	1203.3933	483.7727	1268.5459
5	1.421754233315E8	802.4223	286.9204	819.0547
6	5.61579964748E7	778.3453	348.108	846.9574
7	1.262123217087E8	705.1005	295.0952	752.0268
8	1.049184479842E8	1057.7037	487.9104	1162.1159
9	1.450992930576E8	986.8551	405.2062	1046.6626
10	1.079001624847E8	876.0421	292.8823	878.8905
11	1.073745528466E8	796.6667	331.8532	848.5112
12	1.561655623704E8	562.3179	222.3725	589.9928
13	8.39826283259E7	1229.4201	448.8929	1261.8895
14	1.169725098506E8	1026.7991	452.7884	1112.4718
15	5.39078629219E7	899.2369	322.6583	918.7182
16	1.376719485569E8	515.2725	235.7643	564.6893
17	1.704224718486E8	593.5075	244.4594	630.0503
18	2.076414741114E8	816.2436	370.6689	892.4154
19	9.81534076313E7	800.3738	278.8199	811.4238
20	2.073368449441E8	1085.1293	485.3908	1180.8422
21	1.668852929104E8	532.5353	205.9733	555.2696
22	1.896451989793E8	1043.0999	423.1606	1102.4515
23	1.324177822047E8	1000.702	442.4109	1085.0473
24	1.206207854907E8	980.3524	472.0468	1092.0295
25	1.45823755644E8	729.0364	320.6824	789.2623
26	5.89137855622E7	649.8831	305.2073	718.1131
27	5.52366987486E7	832.6958	396.5459	924.2419
28	1.292758045175E8	741.9667	342.4543	815.3541
29	1.609429224148E8	825.4449	298.7673	845.2723
30	1.392530395815E8	1160.5084	401.5935	1174.5127
31	1.528593081232E8	720.6016	313.5959	777.5921
32	1.209870897054E8	958.5698	396.6498	1018.9621
33	1.465311120409E8	1013.8941	394.8898	1059.236
34	7.82380237412E7	605.8878	210.7757	614.0327
35	5.51708111351E7	772.5964	353.1292	846.4102
36	1.495564682023E8	483.5675	236.549	541.441
37	1.846554219124E8	1083.5585	416.6984	1128.0127
38	5.39228978624E7	1025.1476	433.6574	1096.8459
39	1.474724654627E8	940.8615	389.8235	1000.515
40	1.254181629096E8	775.7034	312.7159	818.3604
41	8.91610884516E7	670.1936	289.8413	721.8308
42	1.563589779759E8	1361.5725	459.1876	1368.9926
43	1.980022968656E8	496.9959	216.9285	536.7853
44	2.036244004344E8	875.6024	369.0425	935.8232
45	1.392538838211E8	916.9397	350.3102	952.8195
46	1.451482719536E8	1025.3928	469.7797	1124.1898
47	9.23820252479E7	708.4782	333.0631	783.1138
48	1.204736341833E8	982.1898	349.5913	1001.3392
49	1.147919884842E8	1056.5947	383.0816	1082.4634
50	1.031076472003E8	1011.2734	352.5321	1025.4177
51	1.452990469403E8	604.3608	279.2139	664.3419
52	1.755990687609E8	1108.6555	418.2827	1148.0738
53	1.000633008807E8	648.4084	321.0408	728.9092
54	1.417540468373E8	649.5794	237.0983	666.675
55	6.80778772786E7	723.3011	248.7604	730.8733
56	1.737941969404E8	560.9187	250.409	610.0208
57	8.25297978727E7	1090.8728	460.0703	1166.1226
58	8.63403860878E7	577.6668	287.7914	650.7205
59	1.741938279504E8	633.9299	246.1824	661.7386
