0.41400014182439643
0	5.86595835371E7	825.2964	371.5117	899.8557
1	1.539673008339E8	926.8052	415.9052	1009.5567
2	6.97475316021E7	770.1409	372.5435	859.1612
3	9.91885910071E7	843.4043	365.4144	908.8862
4	1.86131975849E8	644.6354	243.9338	668.0971
5	8.76576681137E7	769.5048	382.4477	866.1297
6	8.05961020022E7	1027.9739	349.2725	1035.5236
7	1.791048347388E8	807.1242	380.8711	893.2295
8	1.114860817366E8	534.0143	221.0211	567.6958
9	8.82338054233E7	600.0066	288.7265	668.2204
10	1.145625494167E8	972.8957	426.8046	1052.4062
11	1.122489570652E8	965.6249	438.8656	1056.0079
12	1.69114928205E8	519.408	251.81	579.8632
13	1.080352623068E8	982.1944	377.053	1021.9905
14	1.038813345793E8	498.0858	228.7296	546.4777
15	1.531905186752E8	782.4534	279.6997	798.6114
16	1.277865152401E8	734.0715	284.322	765.7094
17	1.440080422087E8	1437.539	498.284	1455.506
18	1.458425409947E8	924.608	379.4426	980.4892
19	2.029025985515E8	562.7696	218.7862	587.6359
20	1.768842897528E8	606.6851	240.0259	636.6248
21	9.41205993959E7	966.3321	443.3874	1059.9395
22	5.58320700916E7	500.6303	201.0665	527.5916
23	1.45349304397E8	518.7699	230.4632	563.3332
24	1.255810327381E8	1278.9135	478.7224	1321.5308
25	7.94696518581E7	929.5097	415.6843	1011.4241
26	6.54836635105E7	711.906	310.22	768.5158
27	1.834455021645E8	815.6385	340.9014	869.5789
28	6.71430469969E7	763.346	343.7162	832.3776
29	1.034086510632E8	526.3564	233.4602	571.2907
30	1.955411987883E8	980.4319	355.5206	1004.4756
31	1.531648400371E8	1293.0904	462.6225	1320.0849
32	7.22925464622E7	457.8962	228.4112	516.0206
33	1.454637152776E8	872.9781	293.7522	877.2408
34	6.60920274171E7	507.3562	248.9206	568.6292
35	1.932791706762E8	843.8593	317.6949	873.349
36	5.2439529327E7	1167.0189	403.6057	1180.9208
37	1.85292995563E8	882.4546	341.1099	919.9733
38	1.706273413845E8	976.3576	353.0554	999.5586
39	7.80302767635E7	949.2966	333.1001	964.208
40	9.17126860896E7	1448.8375	489.7894	1457.6142
41	1.973791009495E8	905.5502	369.9869	959.0505
42	9.22000400544E7	1368.7606	492.7413	1399.6255
43	1.699033866036E8	647.4022	250.064	674.7866
44	6.09461542337E7	909.4157	350.6328	947.4049
45	1.766513741761E8	960.6578	346.1621	982.5714
46	1.707343908215E8	1150.0722	461.5901	1211.7762
47	1.984914100919E8	1080.4062	469.3222	1165.2093
48	7.29933468068E7	1179.4733	422.6327	1204.591
49	6.33884083302E7	804.5392	361.1996	876.4953
50	1.604043765437E8	1186.3361	494.4179	1263.7248
51	1.297553509963E8	988.4868	356.3396	1011.1477
52	9.33245847053E7	897.4748	381.522	961.6517
53	1.335560324123E8	646.7473	234.4481	662.5529
54	2.037222761154E8	934.3363	372.7043	982.7373
55	5.88122350266E7	1122.6938	454.431	1185.8081
56	2.084478387195E8	1255.6845	478.5689	1303.9499
57	7.60319226258E7	724.636	349.4404	807.5762
58	6.69375059054E7	1152.5696	423.8181	1185.2539
59	7.74040377034E7	1248.8469	499.5296	1314.5688
60	9.43588740587E7	951.8558	359.2885	985.8228
61	1.291440809083E8	1344.7476	455.7938	1353.7905
62	9.28465005516E7	1076.7122	465.0541	1159.2228
63	7.66348929943E7	1419.5499	498.0251	1441.7857
64	1.727504512414E8	476.5668	203.3564	511.2205
65	1.629471652055E8	1091.7676	383.8261	1109.4689
66	1.175912520985E8	1143.8343	430.7379	1183.8889
67	5.24373443084E7	759.164	318.6464	810.3838
68	1.780126103735E8	1181.1107	497.6607	1262.2341
69	1.530846470973E8	764.9389	307.0875	806.0349
70	8.00336949558E7	454.052	204.7314	495.3259
71	6.79548277885E7	1180.1314	460.7874	1233.7735
72	1.218255681636E8	809.0204	274.4466	814.6368
73	9.9956844426E7	660.1291	247.8757	682.7104
74	7.15699448729E7	1037.3016	361.6341	1051.8314
75	1.549124390805E8	1018.7586	494.9758	1138.1462
76	1.178076814842E8	561.3715	213.4037	582.5377
77	1.796124022084E8	722.8128	252.5364	733.3453
78	1.508883769696E8	605.8974	297.8036	679.4744
79	1.729311226323E8	710.145	326.3613	779.328
80	2.016536583652E8	574.1387	220.3148	597.3335
81	1.873920016715E8	1155.1902	466.9657	1219.6661
82	5.75579686461E7	433.2889	208.0283	482.1934
83	1.936317191125E8	523.9249	209.1493	551.1836
84	1.208286129325E8	909.4402	355.5294	951.105
85	1.172027436557E8	621.7263	218.2218	631.5399
86	8.99044855767E7	1202.9883	435.2653	1231.7696
87	1.895464648745E8	1034.0573	438.833	1107.4363
88	9.37779946648E7	718.0041	293.0454	760.1876
89	1.55627963243E8	1295.5898	455.5118	1316.6177
90	1.030769076578E8	591.3896	289.3158	662.1845
91	1.35049145012E8	1074.1885	469.8766	1160.9512
92	1.457429267901E8	906.6427	445.3765	1016.5558
93	1.000741177646E8	577.2262	223.0615	601.7201
94	1.903105368863E8	594.8697	295.6387	669.5552
95	2.034110881591E8	862.1882	349.1793	910.8026
96	8.4974626945E7	833.8862	290.6529	845.5181
97	2.006586917303E8	1127.4245	428.4889	1169.8597
98	6.93371085023E7	1120.3105	397.7154	1141.3729
99	1.319942106745E8	1164.1624	420.1992	1191.2493
100	1.763574772682E8	1431.3258	486.5456	1442.0086
101	1.26803985163E8	729.4844	333.2881	799.0771
102	1.443595879987E8	820.4837	295.4553	839.0519
103	1.72232321007E8	926.7423	439.0425	1026.9059
104	7.60615171269E7	989.8094	350.6268	1007.8468
105	1.468935299206E8	1225.369	426.8968	1242.3051
106	1.716028102462E8	1032.8267	358.0926	1045.804
107	1.303702701449E8	750.2093	352.125	828.8228
108	2.053220145395E8	770.798	328.6727	826.6697
109	5.67463688618E7	983.2016	452.5554	1079.5165
110	2.065823623801E8	882.4109	302.8548	891.1772
111	1.735961443828E8	476.7196	215.188	520.2313
112	1.406756882996E8	639.9222	261.1811	677.5213
113	8.74995672072E7	464.8272	231.7826	523.7668
114	1.810453136228E8	1082.5098	480.3918	1175.114
115	1.136673117383E8	1294.6505	485.5006	1338.4595
116	5.88471362061E7	817.2914	294.0274	835.578
117	1.491854018058E8	1041.4616	384.7784	1072.3609
118	1.897348161508E8	1076.6373	454.5344	1151.2569
119	1.542303274214E8	636.2867	293.0079	698.7177
