0.2926653200301272
0	1.1689742323E8	1224.8414	450.1159	1259.3664
1	1.989599607605E8	1256.7562	428.3179	1266.973
2	1.396287058238E8	802.3719	374.9847	885.2305
3	1.877037960279E8	663.7608	273.6235	704.8002
4	1.496537266111E8	570.9301	224.9377	598.3968
5	1.312405080522E8	990.7994	335.8829	997.5055
6	1.108381300481E8	731.9974	301.1351	776.7914
7	1.439087652516E8	942.2207	458.9821	1053.5359
8	1.173685552344E8	1036.171	370.5631	1057.6948
9	1.304584385122E8	797.1267	271.2805	803.3137
10	1.895720965107E8	796.8721	347.1369	860.1571
11	1.604137212587E8	1023.9657	469.9194	1123.2219
12	1.255499372957E8	1282.9344	477.5277	1323.6557
13	1.837966492458E8	995.8106	406.4492	1054.3307
14	1.667330057821E8	704.0455	308.374	761.2177
15	8.9576691372E7	906.0244	449.7826	1019.4038
16	6.97328070541E7	560.529	214.2781	582.5617
17	1.607730819258E8	1470.5182	490.3654	1474.3486
18	8.51700770418E7	620.8216	301.6234	693.5677
19	1.340320310257E8	1267.7018	444.499	1287.369
20	5.92803190923E7	1115.3972	426.1937	1159.0909
21	1.908970478083E8	478.5731	239.2126	539.6885
22	7.94994064221E7	1198.6789	438.1392	1230.6903
23	9.64204853651E7	923.4024	448.6238	1031.5986
24	1.512030078681E8	1089.754	397.3077	1118.0915
25	1.999814142092E8	483.7941	203.4732	516.7423
26	1.908114612647E8	968.7918	347.5336	989.7183
27	9.85262880781E7	1116.2046	471.0084	1193.3932
28	8.90214318487E7	725.705	348.3086	807.529
29	1.985042652401E8	871.9887	365.6272	930.5383
30	1.010324268915E8	870.4699	395.418	951.7954
31	1.778453425454E8	1370.8374	488.082	1397.6838
32	1.34760235802E8	595.7408	213.6418	608.5583
33	1.639767411955E8	493.6353	237.4727	549.7053
34	6.11138126064E7	1079.0048	430.4495	1134.928
35	7.58100167461E7	606.5301	204.003	609.4234
36	1.744240736249E8	899.5715	381.6427	963.3189
37	7.57540235421E7	1149.1565	438.2912	1193.5697
38	1.361846880582E8	1181.7057	410.9716	1197.5017
39	1.766194082613E8	1005.602	435.088	1083.2256
40	6.725778477E7	991.3263	394.6238	1042.0677
41	8.18076886532E7	790.5915	344.1619	853.198
42	2.01520993391E8	820.3338	297.8696	840.7544
43	9.61550585457E7	629.1986	280.9383	684.3135
44	1.932212184712E8	1065.3013	490.6982	1169.9244
45	1.046707548097E8	1086.8912	404.6865	1121.487
46	1.223030842909E8	617.9276	258.5575	659.0114
47	1.583053093565E8	887.3397	336.5858	920.2447
48	7.16115047027E7	539.5141	225.8627	575.4713
49	1.01939366217E8	1261.8358	426.2194	1269.2144
50	1.914127197003E8	668.2355	307.1932	733.405
51	5.83191215038E7	549.7945	238.7428	592.8852
52	1.243799814664E8	647.4074	243.476	669.8371
53	7.93391331411E7	1109.1644	420.4015	1150.0495
54	2.060807256127E8	909.4728	308.2651	915.5924
55	8.04581254987E7	1048.7619	424.8902	1108.0091
56	8.71565600699E7	1208.7701	458.7558	1253.7789
57	2.039001107819E8	765.3252	313.3829	811.0587
58	1.86788488607E8	1128.1315	494.6233	1220.1164
59	5.64541327338E7	724.0243	316.4556	782.3157
60	1.684983583669E8	642.0735	298.282	707.0342
61	1.616356457057E8	649.2742	304.5725	717.178
62	1.653785007555E8	1121.2345	496.826	1216.5868
63	8.74265123479E7	559.0541	216.7263	583.2935
64	1.656425713297E8	920.3412	378.7312	976.7462
65	1.688882459906E8	807.108	354.087	873.0789
66	1.973547612142E8	886.0916	348.3489	928.1508
67	1.446753844559E8	657.0797	240.4151	674.8081
68	1.449667874073E8	551.3565	225.1826	583.864
69	9.52737303253E7	1390.2412	465.2775	1395.1268
70	1.582178188638E8	499.2218	220.7574	541.3377
71	6.74034871675E7	749.8399	264.9375	762.9905
72	1.708671713209E8	1177.5528	417.3195	1199.1521
73	1.663052094826E8	527.5396	212.7958	556.6432
74	1.442744874703E8	1256.6383	454.3643	1286.4681
75	2.010002841661E8	789.2501	313.4814	829.1214
76	1.399616841182E8	1198.6757	411.7204	1210.8241
77	1.039097258662E8	1035.1914	447.6163	1114.893
78	1.232325666976E8	725.2643	283.1984	758.2426
79	5.74931361182E7	934.3491	446.8439	1038.491
80	2.072087541217E8	817.405	320.1647	855.3156
81	7.18503349277E7	1064.38	388.2649	1092.2142
82	2.052158690835E8	496.8458	208.2865	530.1747
83	1.984711026623E8	1166.4188	454.7778	1218.9448
84	9.32838049065E7	1078.8714	427.4975	1132.6082
85	1.537064342793E8	1133.2263	482.2118	1214.6151
86	1.497114472858E8	1340.6509	450.2974	1346.5777
87	5.47966042284E7	665.4169	298.238	724.5526
88	7.45560237827E7	582.9302	208.0826	594.7465
89	1.547963690268E8	1055.0668	392.9659	1088.7464
