0.35838506458845637
0	1.710037043737E8	459.6056	212.9863	505.7082
1	9.69048110728E7	1215.7533	434.2479	1240.6024
2	2.076844378155E8	1309.7172	444.294	1318.8054
3	1.469247077942E8	702.4627	307.1043	759.0729
4	6.39767285349E7	1314.4047	460.2379	1334.3177
5	1.064218789738E8	641.0608	311.507	716.2164
6	1.932025721564E8	818.4837	295.843	837.8396
7	9.79417855619E7	711.0704	291.8993	754.1126
8	7.26431825205E7	955.0742	429.9622	1041.3808
9	1.946849830017E8	1010.6431	455.0993	1102.062
10	1.823584163549E8	1058.9155	418.3886	1110.755
11	1.897146669719E8	1103.1282	439.9393	1160.2011
12	1.078832452826E8	1185.65	489.8041	1259.7399
13	1.834025262028E8	553.8031	208.1517	572.8983
14	1.266621289208E8	1314.2172	446.47	1323.825
15	6.08451768067E7	536.677	259.0309	598.2766
16	1.11072009762E8	740.3338	281.0048	767.9238
17	1.644002861936E8	849.6516	285.0707	853.1747
18	1.668184092282E8	775.4528	312.449	817.9713
19	1.027982491118E8	1059.7949	381.0988	1083.3787
20	1.189141014259E8	512.1804	209.5593	542.6614
21	8.20381441166E7	656.3137	242.0031	675.4262
22	9.72844590619E7	649.2327	280.8407	699.3033
23	1.034169977905E8	646.1539	216.4646	648.5853
24	1.334269721599E8	792.6512	391.5733	890.3944
25	1.717847043063E8	802.9219	269.6572	806.4505
26	1.672077959683E8	888.1098	413.8214	978.8956
27	1.439452421301E8	797.1629	276.0296	806.9117
28	1.632024436457E8	562.8002	220.3713	588.8508
29	9.50889239664E7	1281.8342	454.3783	1305.4229
30	1.013775086445E8	469.908	215.3927	515.2637
31	1.721990837188E8	994.2958	347.7327	1009.044
32	1.641752824035E8	1070.6459	419.4865	1120.4003
33	1.769984197496E8	1050.6326	377.3017	1073.6348
34	1.882785778723E8	925.1094	434.2071	1022.0425
35	1.941451209239E8	909.049	386.0238	973.7389
36	1.351292395691E8	494.1364	239.1249	551.3243
37	5.99436220451E7	1042.7171	367.204	1060.0911
38	1.315548208345E8	1019.5197	384.4489	1055.6155
39	1.555125319725E8	624.8743	217.3253	633.2328
40	1.130653298711E8	1219.1543	444.0223	1250.5087
41	1.0658856192E8	1158.4031	390.3499	1164.4759
42	1.82587719211E8	1025.6885	470.4369	1124.9063
43	6.43877959755E7	1218.877	480.5729	1277.7819
44	1.537811928877E8	1225.885	427.8261	1243.3918
45	1.66901929722E8	632.3594	250.1844	663.5668
46	1.051910731949E8	616.6102	273.7609	669.452
47	1.289856545314E8	656.1117	309.9105	726.3325
48	1.57986242693E8	854.0312	373.2105	922.7381
49	7.8662760201E7	575.5511	281.1435	644.1313
50	1.58045506356E8	1414.6415	481.7793	1425.8803
51	1.68540355773E8	1239.7181	426.4813	1252.7815
52	1.858695272442E8	1002.3791	457.8936	1097.9494
53	1.633256000899E8	789.5285	354.1595	859.9158
54	7.07304394931E7	1162.7691	403.2042	1177.4235
55	1.306723155403E8	997.5435	437.9931	1079.3508
56	7.56578152415E7	809.8957	384.5565	898.0844
57	1.879122878934E8	1018.2757	366.6107	1041.268
58	1.224846880656E8	654.7776	230.268	665.4478
59	9.30462353577E7	932.1325	348.3486	962.7677
60	1.368119135054E8	1235.2715	487.3711	1295.22
61	5.82216167074E7	774.0075	366.5176	857.5377
62	1.935693354569E8	1028.3413	467.6085	1124.7743
63	1.22554294237E8	675.5581	255.1226	699.7599
64	1.577700781092E8	677.1348	239.4259	689.1434
65	1.042320178144E8	997.1867	459.7137	1095.4138
66	1.337432298973E8	792.4536	355.5325	863.1474
67	1.045987466263E8	1190.4052	460.0287	1240.9277
68	1.967808230485E8	931.9458	353.795	966.7224
69	2.020477299587E8	837.1908	369.5174	907.2994
70	1.411999612295E8	625.8248	269.7093	673.3339
71	1.267540261554E8	931.3799	436.7568	1028.6742
72	1.767004347049E8	826.2542	336.3292	874.1229
73	1.149403722135E8	1120.8353	461.1115	1189.4337
74	5.52862635675E7	882.4244	380.6163	949.6547
75	5.94306390263E7	735.4347	291.6772	772.2646
76	8.81950859751E7	908.2747	410.453	991.5246
77	1.500732148715E8	835.9358	307.3818	859.6373
78	1.218482690976E8	1025.0816	404.204	1074.6508
79	1.708897616536E8	876.2945	315.894	896.3823
80	6.07892286374E7	1111.4135	393.3367	1131.3911
81	1.681160678237E8	715.0109	259.399	732.639
82	1.509352372729E8	1276.0072	470.2664	1312.9877
83	2.048692461943E8	590.3085	261.9947	640.8295
84	6.85426325833E7	1368.3641	458.7653	1373.7815
85	8.23252239643E7	635.5856	293.0216	698.2009
86	1.292078954195E8	1132.0096	476.8968	1209.7041
87	1.095427099123E8	580.0034	285.5805	650.815
88	8.02360718756E7	599.785	274.8613	657.6288
89	1.985620679918E8	877.8158	333.2803	910.5986
